year,month,day,hour,tx_count,sin_month,sin_day,sin_hour,y
0,2,6,13,77838,0.8660254037844386,0.9377521321470804,-0.25881904510252035,84261.0
0,2,6,14,92286,0.8660254037844386,0.9377521321470804,-0.5000000000000001,91455.0
0,2,6,15,119031,0.8660254037844386,0.9377521321470804,-0.7071067811865475,94097.0
0,2,6,16,101511,0.8660254037844386,0.9377521321470804,-0.8660254037844384,91239.0
0,2,6,17,91808,0.8660254037844386,0.9377521321470804,-0.9659258262890683,88430.0
0,2,6,18,81922,0.8660254037844386,0.9377521321470804,-1.0,79976.0
0,2,6,19,79543,0.8660254037844386,0.9377521321470804,-0.9659258262890684,74331.0
0,2,6,20,74877,0.8660254037844386,0.9377521321470804,-0.8660254037844386,86226.0
0,2,6,21,71402,0.8660254037844386,0.9377521321470804,-0.7071067811865477,82266.0
0,2,6,22,85559,0.8660254037844386,0.9377521321470804,-0.5000000000000004,110713.0
0,2,6,23,80736,0.8660254037844386,0.9377521321470804,-0.2588190451025207,85094.0
0,2,7,0,87967,0.8660254037844386,0.9884683243281114,0.0,76202.0
0,2,7,1,104920,0.8660254037844386,0.9884683243281114,0.25881904510252074,67829.0
0,2,7,2,118938,0.8660254037844386,0.9884683243281114,0.49999999999999994,69129.0
0,2,7,3,89958,0.8660254037844386,0.9884683243281114,0.7071067811865475,73849.0
0,2,7,4,84874,0.8660254037844386,0.9884683243281114,0.8660254037844386,59089.0
0,2,7,5,66118,0.8660254037844386,0.9884683243281114,0.9659258262890683,63972.0
0,2,7,6,76148,0.8660254037844386,0.9884683243281114,1.0,55903.0
0,2,7,7,69523,0.8660254037844386,0.9884683243281114,0.9659258262890683,61276.0
0,2,7,8,64188,0.8660254037844386,0.9884683243281114,0.8660254037844388,53100.0
0,2,7,9,65815,0.8660254037844386,0.9884683243281114,0.7071067811865476,61321.0
0,2,7,10,59582,0.8660254037844386,0.9884683243281114,0.49999999999999994,62779.0
0,2,7,11,69082,0.8660254037844386,0.9884683243281114,0.258819045102521,71118.0
0,2,7,12,89372,0.8660254037844386,0.9884683243281114,1.2246467991473532e-16,65249.0
0,2,7,13,84261,0.8660254037844386,0.9884683243281114,-0.25881904510252035,65815.0
0,2,7,14,91455,0.8660254037844386,0.9884683243281114,-0.5000000000000001,73050.0
0,2,7,15,94097,0.8660254037844386,0.9884683243281114,-0.7071067811865475,74613.0
0,2,7,16,91239,0.8660254037844386,0.9884683243281114,-0.8660254037844384,91068.0
0,2,7,17,88430,0.8660254037844386,0.9884683243281114,-0.9659258262890683,79488.0
0,2,7,18,79976,0.8660254037844386,0.9884683243281114,-1.0,69338.0
0,2,7,19,74331,0.8660254037844386,0.9884683243281114,-0.9659258262890684,72872.0
0,2,7,20,86226,0.8660254037844386,0.9884683243281114,-0.8660254037844386,85987.0
0,2,7,21,82266,0.8660254037844386,0.9884683243281114,-0.7071067811865477,81197.0
0,2,7,22,110713,0.8660254037844386,0.9884683243281114,-0.5000000000000004,84534.0
0,2,7,23,85094,0.8660254037844386,0.9884683243281114,-0.2588190451025207,83974.0
0,2,8,0,76202,0.8660254037844386,0.9987165071710528,0.0,77559.0
0,2,8,1,67829,0.8660254037844386,0.9987165071710528,0.25881904510252074,100384.0
0,2,8,2,69129,0.8660254037844386,0.9987165071710528,0.49999999999999994,72915.0
0,2,8,3,73849,0.8660254037844386,0.9987165071710528,0.7071067811865475,77144.0
0,2,8,4,59089,0.8660254037844386,0.9987165071710528,0.8660254037844386,69904.0
0,2,8,5,63972,0.8660254037844386,0.9987165071710528,0.9659258262890683,60336.0
0,2,8,6,55903,0.8660254037844386,0.9987165071710528,1.0,61197.0
0,2,8,7,61276,0.8660254037844386,0.9987165071710528,0.9659258262890683,65576.0
0,2,8,8,53100,0.8660254037844386,0.9987165071710528,0.8660254037844388,61386.0
0,2,8,9,61321,0.8660254037844386,0.9987165071710528,0.7071067811865476,70047.0
0,2,8,10,62779,0.8660254037844386,0.9987165071710528,0.49999999999999994,61101.0
0,2,8,11,71118,0.8660254037844386,0.9987165071710528,0.258819045102521,83900.0
0,2,8,12,65249,0.8660254037844386,0.9987165071710528,1.2246467991473532e-16,69432.0
0,2,8,13,65815,0.8660254037844386,0.9987165071710528,-0.25881904510252035,72974.0
0,2,8,14,73050,0.8660254037844386,0.9987165071710528,-0.5000000000000001,70867.0
0,2,8,15,74613,0.8660254037844386,0.9987165071710528,-0.7071067811865475,77251.0
0,2,8,16,91068,0.8660254037844386,0.9987165071710528,-0.8660254037844384,85346.0
0,2,8,17,79488,0.8660254037844386,0.9987165071710528,-0.9659258262890683,69005.0
